REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
365289,PALMER TIMBER LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/10/2016,30/09/2017,2017,52,12,N,1,28743047.0,0.0,24083718.0,4659329.0,3686741.0,70377.0,337308.0,199238.0,-151528.0,-118791.0,-270319.0,22894.0,-293213.0,5353023,0.0,5353023.0,11618219.0,5030278.0,5182518.0,870.0,1404553.0,0.0,0.0,16971242.0,12399077.0,4598529.0,6600277,156159.0,1044112.0,14020.0,1340856.0,7941133,13739933.0,3231309,-780858.0,101552.0,3231309,1429700.0,0.0,3231309.0,0.0,0,0.0,0.0,4572165,96.0,1,-0.527181408,0.937022893,-36.80956973,245.755915,19.03990881,58.39544725,63.87810833,11618218.58,-3.314141113,-0.8928515659999999,3.837168466,18.03051013,-4.689368921,4.252125995997289,407685.0,1.8176743543453155,-0.055212788787055184,-0.02418787028079618,0.07927295480201152,0.14110588457745754,1.6766961740336976
382248,MERCIA GARDEN PRODUCTS LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/09/2016,31/08/2017,2017,52,12,N,1,22000147.0,0.0,14452939.0,7547208.0,4950223.0,1111422.0,313181.0,11425.0,1099997.0,-227107.0,872890.0,0.0,872890.0,4225173,0.0,4225173.0,10815529.0,3050573.0,3034394.0,1933106.0,2797456.0,0.0,0.0,15040702.0,9876392.0,2436949.0,0,3939951.0,3499492.0,0.0,0.0,0,9876392.0,5164310,939137.0,37500.0,5164310,2907950.0,2218860.0,5164310.0,0.0,0,0.0,0.0,5164310,203.0,1,4.999952955,1.095089077,23.42591869,0.0,34.33556492,40.43092917,50.61144114,10815528.69,21.29998006,7.31346848,1.912432058,13.79260784,21.29998006,1.9124320577192304,1424603.0,2.2305584590180083,0.07492764632927372,0.08124926615792268,0.3125645265759537,0.3137366358078942,1.4480803841469634
396804,DAVID COVER AND SON LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2017,31/12/2017,2017,52,12,N,1,77292077.0,0.0,51306110.0,25985967.0,12472236.0,4184393.0,890241.0,446200.0,4162063.0,-817054.0,3345009.0,1000000.0,2345009.0,24150488,73274.0,24223762.0,20347852.0,7434384.0,10601917.0,177117.0,2134434.0,0.0,0.0,44571614.0,10077442.0,7757644.0,0,5712.0,2314086.0,0.0,1217983.0,1217983,11295425.0,33276189,10270410.0,3543750.0,33202915,29732439.0,0.0,33276189.0,0.0,0,0.0,0.0,34494172,434.0,1,5.384850765,2.01914851,7.525705107999999,3.660223832,74.78074238,36.63428607,35.10774022,20347850.95,12.065989,9.337923011,0.302842432,13.71669311,12.50763121,0.3401937751549826,5074634.0,4.206352947497518,0.27650988810950394,0.07365702754223798,0.3757165311536621,1.7637007018328217,1.716768798859292
399324,DAGLESS LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2017,31/12/2017,2017,52,12,N,1,13510223.0,0.0,8792504.0,4717719.0,3633446.0,424644.0,306739.0,48476.0,376168.0,-153814.0,222354.0,0.0,222354.0,4876093,0.0,4876093.0,6222048.0,1268131.0,4198719.0,79870.0,675328.0,0.0,0.0,11098141.0,4534738.0,866404.0,1033919,1894503.0,739912.0,335381.0,1030077.0,2063996,5564815.0,5533326,1687310.0,1082118.0,5533326,4298898.0,152310.0,5533326.0,0.0,0,0.0,240000.0,6563403,197.0,1,2.784321177,1.372085444,8.006959598,37.30118197,49.8581339,23.40727166,34.26056069,6222047.074,5.731295182999999,3.389468561,0.81953205,31.07808805,6.798225877,1.0056907906745418,731383.0,2.229738924742639,0.1824424468926823,0.02804934628240892,0.2174746112885032,0.5966048467020018,1.2051676735770431
410867,NICKLIN TRANSIT PACKAGING LIMITED,16240,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/12/2016,30/11/2017,2017,52,12,N,1,9161737.0,0.0,6660834.0,2500903.0,2400863.0,213330.0,164439.0,22377.0,190953.0,37848.0,228801.0,210000.0,18801.0,2041721,0.0,2041721.0,4390585.0,2259769.0,537846.0,10251.0,1582719.0,26247.0,0.0,6432306.0,3860114.0,1794947.0,224934,31837.0,1808396.0,8628.0,892985.0,1117919,4753099.0,1679207,530471.0,4010.0,1679207,1486687.0,170306.0,1679207.0,479183.0,128351,-102104.0,0.0,2572192,99.0,1,2.084244505,1.137423662,17.27094789,66.57422224,26.10583203,71.50998277,90.0283085,4390584.8610000005,7.423745972000001,2.968655409,2.29877198,5.870567994,11.37161767,2.8305616877490385,377769.0,1.9189250483040128,0.09896376198520404,0.0040920627843264905,0.19380882999036425,0.2119720628583583,1.41008833068576
414489,WERNICK BUILDINGS LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2017,31/12/2017,2017,52,12,N,1,24359496.0,0.0,20931050.0,3428446.0,3426791.0,1270037.0,125813.0,96060.0,1173977.0,-265370.0,908607.0,0.0,908607.0,606027,0.0,606027.0,14447569.0,2710712.0,3580381.0,592449.0,7564027.0,0.0,0.0,15053596.0,4135777.0,1962688.0,0,0.0,2173089.0,0.0,1665455.0,1665455,5801232.0,9252364,10311792.0,61245.0,9252364,9191119.0,0.0,9252364.0,0.0,0,0.0,33265144.0,10917819,160.0,1,4.819381321,3.493314316,2.362295128,18.00031862,61.46281593,29.40870041,40.61700948,14447568.13,10.75285274,7.798648243,0.446996789,14.69809145,12.6884005,0.6269999753576492,1395850.0,3.7714418422071807,0.8220062767726727,0.08450139089689931,0.30599366423809965,0.9569378366526282,1.602002673646881
416607,ROWLINSON GARDEN PRODUCTS LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/05/2016,30/04/2017,2017,52,12,N,1,14808148.0,473842.0,12512046.0,2296102.0,1786299.0,237751.0,83290.0,79566.0,158185.0,-41267.0,116918.0,0.0,116918.0,1639847,0.0,1639847.0,8373773.0,3667729.0,4229631.0,197267.0,279146.0,0.0,0.0,10013620.0,4902017.0,1610647.0,0,1882636.0,1408734.0,2537577.0,2558295.0,2558295,7460312.0,2553308,3471756.0,20000.0,2553308,2533308.0,0.0,2553308.0,0.0,0,0.0,0.0,5111603,71.0,1,1.068229464,1.708230102,4.265319337,100.1953153,25.49835125,39.70018094,90.4043561,8373772.137,3.094626089,1.5796984509999998,1.919869048,28.56286282,6.195296455,2.921822200846901,321041.0,2.2075537266430576,0.4160440679794121,0.016346256398784852,0.10579943117474001,0.20535130434223128,1.4640126667478894
416607,ROWLINSON GARDEN PRODUCTS LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,30/04/2017,31/12/2017,2017,35,8,N,1,9072641.0,381087.0,7687837.0,1384804.0,1185227.0,74482.0,82932.0,50644.0,23838.0,16085.0,39923.0,0.0,39923.0,1593350,0.0,1593350.0,5058442.0,983339.0,3379041.0,125174.0,570888.0,0.0,0.0,6651792.0,2197846.0,888898.0,0,570364.0,738584.0,1858164.0,1860715.0,1860715,4058561.0,2593231,2860596.0,20000.0,2593231,2573231.0,0.0,2593231.0,0.0,0,0.0,0.0,4453946,72.0,1,0.262745985,2.30154524,3.171591165,71.75276711,38.98544933,35.76111631,39.56055739,5058440.463,0.5352108,0.358369594,0.847531901,37.24429303,0.919239358,1.56505957240215,157414.0,2.336227427805776,0.5160587101941853,0.008402577831657996,0.07809417372040496,0.38337198824903707,1.3502999778104907
457573,PONTRILAS SAWMILLS LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/08/2016,31/07/2017,2017,52,12,N,1,40895698.0,0.0,34491654.0,6404044.0,8473893.0,481813.0,1941100.0,191533.0,276280.0,-36134.0,240146.0,0.0,240146.0,16359447,574153.0,16933600.0,18928170.0,8378295.0,4383744.0,19134.0,6146997.0,0.0,0.0,35861770.0,18060174.0,6705307.0,6100764,2664876.0,2589227.0,1197462.0,4940277.0,11041041,23000451.0,12861319,867996.0,10000.0,12287166,12851319.0,0.0,12861319.0,0.0,0,0.0,0.0,17801596,275.0,1,0.6755722809999999,1.048061331,47.11507657,85.84687931,36.44711685,59.84583158,74.77749065,18928169.76,1.551995675,0.770402576,1.404224092,10.71932798,2.148146703,1.8719085426208129,2422913.0,1.7108712746412365,0.029044723670917524,0.009375008539734652,0.22295644916578292,0.3205284800719777,1.1289666131928235
474897,M.H.SOUTHERN & COMPANY LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/06/2016,31/05/2017,2017,52,12,N,1,11624470.0,0.0,7658743.0,3965727.0,2331633.0,255003.0,228258.0,25901.0,229102.0,-11357.0,217745.0,119959.0,97786.0,1587441,0.0,1587441.0,6103944.0,2077804.0,2953159.0,64925.0,1008056.0,11509.0,0.0,7691385.0,2824787.0,1626454.0,28410,209154.0,960769.0,321825.0,608532.0,636942,3433319.0,4258066,3279157.0,100000.0,4258066,3782066.0,156000.0,4258066.0,463462.0,-274440,285949.0,0.0,4866598,99.0,1,1.970859747,2.160851066,3.544956829,14.95848115,55.36149861,51.06948618,65.24155166,6103942.955,4.707641765,2.978683293,0.663396716,25.40467651,5.380423883,0.8063094841648767,483261.0,2.9771327959498524,0.5116098596026593,0.01779918701248215,0.2073438398935952,0.7441311454018691,1.4962487640392466
486100,ETEX (EXTERIORS) UK LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2017,31/12/2017,2017,52,12,N,1,210300000.0,2400000.0,133800000.0,76500000.0,36800000.0,36800000.0,4500000.0,100000.0,37400000.0,-7300000.0,30100000.0,0.0,30100000.0,56900000,25600000.0,82500000.0,174800000.0,3800000.0,25600000.0,1100000.0,144300000.0,0.0,0.0,257300000.0,48800000.0,19900000.0,2500000,2700000.0,23700000.0,8900000.0,11800000.0,14300000,60600000.0,196700000,126000000.0,72100000.0,171100000,124200000.0,0.0,196700000.0,0.0,0,0.0,100000.0,208500000,861.0,1,17.78411793,3.581967213,1.669047619,7.269954245,84.89425982,34.53875416,6.59533999,174799999.5,17.93764988,14.5355616,0.248093543,12.17308607,19.01372649,0.35417884278199885,41300000.0,3.7843314619063926,0.5876408861251458,0.1637776914108045,0.5296929654100272,1.694059405940594,0.8091605130198212
499622,JELD-WEN UK LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2017,31/12/2017,2017,52,12,N,1,107791000.0,1237000.0,95378000.0,12413000.0,32624000.0,0.0,2343000.0,9000.0,47424000.0,-10104000.0,37320000.0,0.0,37320000.0,17583000,2143000.0,19726000.0,124383000.0,28323000.0,17434000.0,1957000.0,68464000.0,0.0,8205000.0,144109000.0,22250000.0,9579000.0,0,2798000.0,9873000.0,0.0,4218000.0,4218000,26468000.0,117641000,102133000.0,27103000.0,115498000,-8696000.0,0.0,117641000.0,0.0,0,0.0,0.0,121859000,951.0,1,43.99625201,5.590247191,1.055398353,3.585484652,82.86561571,32.43624236,95.90684751,124382999.2,38.91710912,32.90842349,0.18913474,16.17389207,40.31247609,0.2291641413704133,2343000.0,4.625389887995897,0.8504645788951418,0.3625588963909263,0.05365313755560026,2.6182106694876834,0.7405026056665441
499622,JELD-WEN UK LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2017,31/12/2017,2017,52,12,N,1,107791000.0,1237000.0,95378000.0,12413000.0,32624000.0,0.0,2343000.0,9000.0,47424000.0,-10104000.0,37320000.0,0.0,37320000.0,17583000,2143000.0,19726000.0,124383000.0,28323000.0,17434000.0,1957000.0,68464000.0,0.0,8205000.0,144109000.0,22250000.0,9579000.0,0,2798000.0,9873000.0,0.0,4218000.0,4218000,26468000.0,117641000,102133000.0,27103000.0,115498000,-8696000.0,0.0,117641000.0,0.0,0,0.0,0.0,121859000,951.0,1,43.99625201,5.590247191,1.055398353,3.585484652,82.86561571,32.43624236,95.90684751,124382999.2,38.91710912,32.90842349,0.18913474,16.17389207,40.31247609,0.2291641413704133,2343000.0,4.625389887995897,0.8504645788951418,0.3625588963909263,0.05365313755560026,2.6182106694876834,0.7405026056665441
501259,ARBOR FOREST PRODUCTS LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2016,31/03/2017,2017,52,12,N,1,77564000.0,0.0,58415000.0,19149000.0,5374000.0,4574000.0,1523000.0,46000.0,4598000.0,-943000.0,3655000.0,0.0,3655000.0,9050000,0.0,9050000.0,37762000.0,15730000.0,16837000.0,248000.0,4947000.0,0.0,0.0,46812000.0,17845000.0,10335000.0,0,1680000.0,5830000.0,905000.0,1122000.0,1122000,18967000.0,27845000,19917000.0,30000.0,27845000,27815000.0,0.0,27845000.0,0.0,0,0.0,4327000.0,28967000,161.0,1,5.928007839,2.116110955,3.894361601,4.029448734,59.4826113,48.63435357,74.02209788,37761999.06,15.87323506,9.822267795,0.640869097,21.70723532,16.51283893,0.6811635841264141,6097000.0,3.5708794313671914,0.5105613945142271,0.10930957874049388,0.42980645988208144,0.8808456793377972,1.6403563188925916
