REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
382248,MERCIA GARDEN PRODUCTS LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/09/2017,31/08/2018,2018,52,12,N,1,21984569.0,2352.0,14506461.0,7478108.0,4804071.0,606370.0,427357.0,14940.0,591430.0,-121520.0,469910.0,0.0,469910.0,4447318,0.0,4447318.0,11700970.0,3981845.0,3683209.0,1275360.0,2760556.0,0.0,0.0,16148288.0,10514068.0,2663005.0,0,4606692.0,3244371.0,0.0,0.0,0,10514068.0,5634220,1186902.0,37500.0,5634220,3377860.0,2218860.0,5634220.0,0.0,0,0.0,0.0,5634220,206.0,1,2.6902051160000005,1.112887039,18.52264888,0.0,34.89050976,44.21268504,66.10879772,11700969.65,10.49710519,3.66249351,1.866108885,16.75361023,10.49710519,1.8661088846370928,1033727.0,2.0095165137891517,0.08820021044955355,0.04073955084278903,0.21124834409690985,0.3215246467875231,1.3478037616123766
396804,DAVID COVER AND SON LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2018,31/12/2018,2018,52,12,N,1,81022752.0,0.0,53429657.0,27593095.0,13333544.0,4460891.0,1003075.0,30439.0,4392931.0,-834388.0,3558543.0,1000000.0,2558543.0,30610856,0.0,30610856.0,21327148.0,7309409.0,12260538.0,61662.0,1695539.0,0.0,0.0,51938004.0,12510886.0,4995737.0,1214566,3111905.0,3188678.0,2718059.0,0.0,4806952,16103272.0,35834732,8816262.0,3543750.0,35834732,32290982.0,0.0,35834732.0,0.0,0,0.0,0.0,39427118,432.0,1,5.421848667999999,1.704687262,9.190147932999999,13.41422618,68.99520436,22.50533288,32.92821114,21327147.02,11.14190238,8.458028152,0.349127377,15.132216199999998,12.25886383,0.4493760969106732,5463966.0,3.4994010333284122,0.2036950515079478,0.06896607347482972,0.3471655899599068,1.335184501634202,1.544389816751525
399324,DAGLESS LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2018,31/12/2018,2018,52,12,N,1,11975904.0,0.0,7762518.0,4213386.0,3087419.0,294769.0,351745.0,72876.0,-45338.0,-124696.0,-170034.0,0.0,-170034.0,4731309,0.0,4731309.0,7414871.0,839168.0,4356819.0,267295.0,1951589.0,0.0,0.0,12146180.0,6034955.0,1497120.0,1771442,1471730.0,1294663.0,85518.0,0.0,2519375,6782888.0,5363292,1379916.0,1082118.0,5363292,4128864.0,152310.0,5363292.0,0.0,0,0.0,240000.0,6111225,172.0,1,-0.378576849,1.2286539,8.678719574,46.97441422,44.15620384,45.62902308,25.57605004,7414870.278,-0.7418807190000001,-0.373269621,1.125233345,36.37987579,-0.8453390190000001,1.264687434508507,646514.0,1.7429307471566535,0.13633086287211288,-0.019598556912543696,0.1756516205094935,0.4744255249386397,0.9761212957489516
410867,NICKLIN TRANSIT PACKAGING LIMITED,16240,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/12/2017,30/11/2018,2018,52,12,N,1,11079372.0,0.0,8539285.0,2540087.0,2694695.0,437158.0,195474.0,33859.0,403299.0,40124.0,443423.0,510000.0,-66577.0,2306040,0.0,2306040.0,5860597.0,2455917.0,961329.0,15910.0,2427441.0,159593.0,0.0,8166637.0,4418223.0,2000484.0,0,104270.0,2313469.0,245789.0,1704383.0,1704383,6122606.0,2044031,1442374.0,4010.0,2044031,1429152.0,592665.0,2044031.0,-481364.0,-213422,373015.0,0.0,3748414,115.0,1,3.640088987,1.326460208,7.681344782999999,83.38342227,25.02904194,65.90415594,80.90798874,5860596.7820000015,10.75919042,4.938373041,2.161524458,8.676746299,19.7305716,2.9953586809593395,632632.0,1.9995700955823112,0.21194143929747336,-0.01141324146034653,0.25563590006510634,0.20030990071874624,1.343096096961332
414489,WERNICK BUILDINGS LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2018,31/12/2018,2018,52,12,N,1,27934727.0,0.0,24542409.0,3392318.0,3977625.0,966826.0,129168.0,45000.0,921826.0,-155727.0,766099.0,0.0,766099.0,549686,0.0,549686.0,15514599.0,3934328.0,4020230.0,996023.0,6564018.0,0.0,0.0,16064285.0,4517177.0,1494267.0,0,0.0,3022910.0,0.0,0.0,1830645,6347822.0,9716463,10997422.0,61245.0,9716463,9655218.0,0.0,9716463.0,0.0,0,0.0,0.0,11547108,141.0,1,3.299928437,3.434578499,2.540115947,18.8406522,60.48487686,19.52435243,51.40661371,15514598.11,7.983176394,5.738356858,0.464899316,14.39151347,9.487258892,0.6533058377312815,1095994.0,3.7533659686702574,0.8215059929526898,0.06676541159472706,0.2251441754177045,0.918405998151807,1.72154439055333
416607,ROWLINSON GARDEN PRODUCTS LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2018,31/12/2018,2018,52,12,N,1,14282965.0,445771.0,12013241.0,2269724.0,2009780.0,230925.0,109663.0,77842.0,153083.0,-59621.0,93462.0,0.0,93462.0,1536660,0.0,1536660.0,4703548.0,1122013.0,3089091.0,74332.0,418112.0,0.0,0.0,6240208.0,2450834.0,789463.0,0,527388.0,1133983.0,1077001.0,0.0,1102681,3553515.0,2686693,2252714.0,20000.0,2686693,2666693.0,0.0,2686693.0,0.0,0,0.0,0.0,3789374,76.0,1,1.071787265,1.919162212,6.34033659,41.04231485,43.05454241,20.17466226,28.67295026,4703546.74,4.039796547,2.453171433,0.912212151,21.62779927,5.697822565,1.3226352992321788,340588.0,3.353892370182696,0.4331997907762049,0.020968339516887896,0.1801126500911508,0.4536397904609942,2.265971799337458
457573,PONTRILAS SAWMILLS LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/08/2017,31/07/2018,2018,52,12,N,1,46331786.0,0.0,37655126.0,8676660.0,9308686.0,1719167.0,1929534.0,277903.0,1432264.0,-291337.0,1140927.0,0.0,1140927.0,18406798,542330.0,18949128.0,23963410.0,10943749.0,5065315.0,344352.0,7609994.0,0.0,0.0,42912538.0,23108164.0,7145888.0,9486411,2545145.0,3930720.0,688300.0,5616778.0,15103189,28724942.0,14187596,855246.0,10000.0,13645266,14177596.0,0.0,14187596.0,0.0,0,0.0,0.0,19804374,281.0,1,3.091320503,1.037010556,54.17363659,106.4534753,33.48483916,56.29502649,86.21442707,23963409.78,7.232058938,3.337635262,1.628758248,10.93269964,10.09518455,2.105121439186308,3648701.0,1.6956273038375755,0.02391597532637198,0.037222170359627764,0.2805873029462857,0.2850191864617168,1.0688826687435733
474897,M.H.SOUTHERN & COMPANY LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/06/2017,31/05/2018,2018,52,12,N,1,12230535.0,0.0,8194111.0,4036424.0,2346358.0,238778.0,277169.0,27933.0,210845.0,-38246.0,172599.0,123256.0,49343.0,1566362,0.0,1566362.0,6125702.0,2068417.0,2968005.0,27827.0,1061453.0,0.0,0.0,7692064.0,2923891.0,1412593.0,28410,145988.0,1336900.0,175839.0,460764.0,489174,3384655.0,4307409,3201811.0,100000.0,4307409,3856369.0,131040.0,4307409.0,0.0,0,0.0,0.0,4768173,96.0,1,1.723922952,2.095051423,3.819880374,11.3565719,55.99809102,42.15649152,61.72846936,6125700.985,4.4219242880000005,2.741071837,0.678805054,24.26717229,4.894938001,0.7857751608913851,515947.0,3.067524252127501,0.4994983401074146,0.00898071050890892,0.2213482753133619,0.7635772035850035,1.5741197226128123
486100,ETEX (EXTERIORS) UK LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2018,31/12/2018,2018,52,12,N,1,205700000.0,2800000.0,125500000.0,80200000.0,72600000.0,1500000.0,4500000.0,100000.0,2300000.0,-900000.0,1400000.0,0.0,1400000.0,57800000,25600000.0,83400000.0,168700000.0,1200000.0,27200000.0,6700000.0,133600000.0,0.0,0.0,252100000.0,44200000.0,19000000.0,4100000,2500000.0,18600000.0,8900000.0,10000000.0,14100000,54200000.0,197900000,124500000.0,72100000.0,172300000,125600000.0,0.0,197900000.0,0.0,0,0.0,100000.0,207900000,845.0,1,1.118133204,3.816742081,1.652208835,7.12481051,87.37306843,33.71414682,2.129314536,168699999.4,1.106301106,0.912336374,0.223345124,13.2231405,1.162203133,0.3145676146256529,6000000.0,3.39410359621248,0.5926219754065847,0.007774692582308606,0.07854026180087267,1.9073800738007383,0.8077865926219754
499622,JELD-WEN UK LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2018,31/12/2018,2018,52,12,N,1,104288000.0,961000.0,83995000.0,20293000.0,31673000.0,0.0,2415000.0,48000.0,30417000.0,-3710000.0,26707000.0,0.0,26707000.0,58034000,0.0,58034000.0,135700000.0,24356000.0,17906000.0,1463000.0,83141000.0,0.0,5676000.0,193734000.0,44512000.0,11811000.0,0,26413000.0,6288000.0,0.0,0.0,4874000,49386000.0,144348000,91188000.0,27103000.0,144348000,18011000.0,0.0,144348000.0,0.0,0,0.0,0.0,149222000,924.0,1,29.16634704,3.048616104,1.143659253,3.376562197,74.5083465,41.33759397,85.24413164,135699999.6,20.38372358,15.70039332,0.308365894,17.16976066,21.07199268,0.3421315155041982,2415000.0,3.0855894106720245,0.5648239338474402,0.1929955506003076,0.04113630028802378,1.7537115781800512,0.5329220477562018
499622,JELD-WEN UK LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2018,31/12/2018,2018,52,12,N,1,104288000.0,961000.0,83995000.0,20293000.0,31673000.0,0.0,2415000.0,48000.0,30417000.0,-3710000.0,26707000.0,0.0,26707000.0,58034000,0.0,58034000.0,135700000.0,24356000.0,17906000.0,1463000.0,83141000.0,0.0,5676000.0,193734000.0,44512000.0,11811000.0,0,26413000.0,6288000.0,0.0,0.0,4874000,49386000.0,144348000,91188000.0,27103000.0,144348000,18011000.0,0.0,144348000.0,0.0,0,0.0,0.0,149222000,924.0,1,29.16634704,3.048616104,1.143659253,3.376562197,74.5083465,41.33759397,85.24413164,135699999.6,20.38372358,15.70039332,0.308365894,17.16976066,21.07199268,0.3421315155041982,2415000.0,3.0855894106720245,0.5648239338474402,0.1929955506003076,0.04113630028802378,1.7537115781800512,0.5329220477562018
501259,ARBOR FOREST PRODUCTS LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2017,31/03/2018,2018,52,12,N,1,83325000.0,0.0,63317000.0,20008000.0,5743000.0,4439000.0,1667000.0,49000.0,4447000.0,-737000.0,3710000.0,0.0,3710000.0,8870000,0.0,8870000.0,39001000.0,16451000.0,14292000.0,6244000.0,2014000.0,0.0,0.0,47871000.0,15361000.0,8377000.0,0,550000.0,6434000.0,746000.0,955000.0,955000,16316000.0,31555000,23640000.0,30000.0,31555000,31525000.0,0.0,31555000.0,0.0,0,0.0,812000.0,32510000,165.0,1,5.336933693,2.538962307,3.524746193,3.026461733,65.91673456,36.69492949,72.06258626,39000999.07,13.67886804,9.289548996,0.486800824,17.15211521,14.09285375,0.5170654412929805,6106000.0,4.005615192980353,0.5925925925925926,0.10849992688684172,0.4209187190574669,1.160394704584457,1.723209249858996
526758,ROSEWOOD MANUFACTURING COMPANY (GATESHEAD) LIMITED(THE),16240,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2018,31/12/2018,2018,52,12,N,1,8776677.0,0.0,5926798.0,2849879.0,2333010.0,424192.0,156111.0,57457.0,383066.0,-90086.0,292980.0,149498.0,143482.0,2241528,0.0,2241528.0,2981170.0,1513702.0,513555.0,32602.0,921311.0,0.0,0.0,5222698.0,2676855.0,916385.0,73968,160941.0,1525561.0,0.0,0.0,1061850,3664737.0,1557961,304315.0,100.0,1557961,1557861.0,0.0,1557961.0,0.0,0,0.0,878205.0,2545843,86.0,1,4.36459038,1.113683782,28.84076368,68.15639159,29.83057799,38.11015547,62.95107248,2981169.808,15.04672519,7.334638151,1.71817844,5.851360372,24.58765014,2.3522649154888993,580303.0,2.393807530217479,0.06992133184802184,0.03846188311098976,0.3666687026513881,0.2550733108542305,1.6636823017528488
549613,PTG TREATMENTS LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2017,31/03/2018,2018,52,12,N,1,2940241.0,0.0,1626683.0,1313558.0,841760.0,509099.0,145992.0,0.0,509099.0,-54543.0,454556.0,1700000.0,-1245444.0,559787,0.0,559787.0,2622392.0,467867.0,72134.0,393893.0,1688498.0,0.0,0.0,3182179.0,581114.0,213729.0,0,0.0,367385.0,0.0,0.0,0,581114.0,2601065,2041278.0,108944.0,2601065,2492121.0,0.0,2601065.0,0.0,0,0.0,0.0,2601065,21.0,1,17.31487317,4.512698025,1.440392244,0.0,81.738488,26.53220773,58.08076787,2622391.876,19.57271348,15.99844006,0.223413871,2.453336308,19.57271348,0.2234138708567452,655091.0,4.5015087647185315,0.7697661256642068,-0.5479332243723561,0.6793459136019689,2.685598694920446,0.9147312549042652
